2432 305.52 28.4484 6.3195 -0.0434308 6.313 -0.0428034 2.42652 -0.0742254 2.43381 -0.0702171 -45.164
2448 307.53 28.5799 2.18809 -0.0426351 2.18557 -0.0420735 7.6165 -0.0607676 7.59848 -0.0559217 42.6325
2464 309.79 28.7114 7.30685 -0.0144747 7.29266 -0.0146618 2.50527 -0.0629863 2.49299 -0.0621924 -18.4549
2476 311.8 28.799 2.81939 0.0274338 2.81647 0.0266865 7.00304 -0.0753451 6.97803 -0.0788359 18.735
2488 313.81 28.8867 7.01299 -0.000906338 7.00728 -0.00155021 2.82701 0.000530477 2.8299 -0.00401827 -18.0936
2500 315.82 28.9743 2.81074 0.00131616 2.81084 0.00122678 7.02658 0.00665046 7.05286 0.00503621 18.1485
2512 317.83 29.062 6.99812 0.00244624 6.99342 0.00298854 2.79687 0.00731469 2.80731 0.00985482 -18.2033
2524 319.84 29.1497 2.79965 0.00157261 2.79721 0.00234107 6.94389 0.00196128 6.94124 0.00645799 18.2582
2536 321.85 29.2373 6.98035 -0.000603825 6.96704 -0.000200105 2.78798 -0.0049977 2.77809 -0.00226134 -18.313
2548 323.86 29.325 2.80239 -0.00227966 2.79809 -0.00256173 7.00039 -0.00786461 6.96696 -0.00905747 18.3679
2560 325.87 29.4126 7.00612 -0.00209515 6.99594 -0.00286236 2.82362 -0.0042693 2.81888 -0.00829513 -18.4227
2572 327.88 29.5003 2.81188 -0.000185608 2.81115 -0.000852108 7.04866 0.00282 7.06084 -0.00067671 18.4776
2584 329.89 29.588 7.00822 0.00186502 7.00553 0.00182229 2.81084 0.00759865 2.82204 0.00745721 -18.5324
2596 331.9 29.6756 2.80342 0.00238906 2.80285 0.00302317 6.96276 0.00612711 6.97634 0.00934637 18.5873
2608 333.91 29.7633 6.98122 0.000940393 6.97144 0.0017732 2.78307 -0.000370474 2.77986 0.00348442 -18.6421
2620 335.92 29.8509 2.79916 -0.00127574 2.79474 -0.000893205 6.96695 -0.00657492 6.93697 -0.00523928 18.697
2632 337.93 29.9386 6.99564 -0.00245545 6.98153 -0.00284159 2.81286 -0.00737645 2.8034 -0.00956315 -18.7518
2644 339.94 30.0262 2.81028 -0.00161454 2.80769 -0.00248935 7.05034 -0.0021326 7.04526 -0.00595042 18.8067
2656 341.95 30.1139 7.0139 0.000541054 7.0096 -0.000146549 2.82252 0.00486678 2.83031 0.00257523 -18.8615
2668 343.96 30.2016 2.80783 0.00225697 2.80838 0.0023105 6.99533 0.00785951 7.01602 0.00890547 18.9163
2680 345.97 30.2892 6.98839 0.00210908 6.98353 0.00288675 2.7869 0.00440388 2.79017 0.00782808 -18.9712
2692 347.98 30.3769 2.79827 0.00023407 2.79519 0.00114217 6.94555 -0.00267809 6.92743 0.000262081 19.026
2704 349.99 30.4645 6.98575 -0.00184375 6.97067 -0.0015276 2.79903 -0.00755687 2.78889 -0.00747377 -19.0809
2716 352 30.5522 2.80662 -0.0024034 2.80214 -0.00295335 7.03098 -0.00624194 7.0121 -0.00898965 19.1357
2728 354.01 30.6398 7.01292 -0.00100037 7.00397 -0.00200808 2.82732 0.000202092 2.82947 -0.00304869 -19.1906
2740 356.02 30.7275 2.81115 0.00122836 2.81132 0.000556268 7.0287 0.00646969 7.04655 0.00537296 19.2454
2752 358.03 30.8152 6.99904 0.00243818 6.99769 0.00265375 2.798 0.00743006 2.80529 0.00930721 -19.3003
2764 360.04 30.9028 2.8001 0.00165061 2.79921 0.00261313 6.94471 0.00228007 6.94118 0.00550533 19.3551
2776 362.05 30.9905 6.98038 -0.000502367 6.96823 0.000456848 2.78766 -0.00473754 2.78038 -0.00282932 -19.41
2788 364.06 31.0781 2.80237 -0.00223863 2.7971 -0.0020567 6.99827 -0.0078759 6.97328 -0.00879125 19.4648
2800 366.07 31.1658 7.00569 -0.00214719 6.99143 -0.00291843 2.82335 -0.00454404 2.82002 -0.00744334 -19.5197
2812 368.08 31.2535 2.8121 -0.000288719 2.81042 -0.00142222 7.04964 0.00250821 7.0575 4.59679e-05 19.5745
2824 370.09 31.3411 7.00896 0.00179671 7.00746 0.0012054 2.81198 0.00750553 2.81989 0.00746579 -19.6294
2836 372.1 31.4288 2.80395 0.0024113 2.80493 0.00286093 6.9648 0.00633104 6.97295 0.0086624 19.6842
2848 374.11 31.5164 6.9817 0.00103636 6.9752 0.00219699 2.78328 -3.68244e-05 2.78076 0.00269204 -19.7391
2860 376.12 31.6041 2.79925 -0.00118525 2.79489 -0.000231196 6.96522 -0.00638431 6.94254 -0.0054876 19.7939
2872 378.13 31.6917 6.9951 -0.00244365 6.97781 -0.0024793 2.81222 -0.00748646 2.80547 -0.00908606 -19.8488
2884 380.14 31.7794 2.81033 -0.00169184 2.80619 -0.00272039 7.04985 -0.00245241 7.04539 -0.00516474 19.9036
2896 382.15 31.8671 7.01423 0.000439138 7.00849 -0.000778879 2.82333 0.00459903 2.82884 0.00301408 -19.9585
2908 384.16 31.9547 2.80833 0.00221367 2.80975 0.0017921 6.99787 0.00786523 7.01121 0.00865313 20.0133
2920 386.17 32.0424 6.98921 0.00216129 6.98828 0.00290403 2.78768 0.00467862 2.78979 0.00711779 -20.0682
2932 388.18 32.13 2.79854 0.000338654 2.7965 0.00167753 6.94498 -0.00235835 6.93069 -0.000304639 20.123
2944 390.19 32.2177 6.98539 -0.0017715 6.96936 -0.000910502 2.79836 -0.00745532 2.79109 -0.00743804 -20.1779
2956 392.2 32.3054 2.80656 -0.00242342 2.80064 -0.00275647 7.02926 -0.0064415 7.01491 -0.0084033 20.2327
2968 394.21 32.393 7.01278 -0.00109533 7.00045 -0.00238737 2.82755 -0.000135775 2.82906 -0.00241589 -20.2876
2980 396.22 32.4807 2.81152 0.00113587 2.81153 -8.83879e-05 7.0308 0.006272 7.04219 0.00553111 20.3424
2992 398.23 32.5683 6.99995 0.0024253 7.00145 0.00226959 2.79913 0.00753494 2.80413 0.00887857 -20.3973
3004 400.24 32.656 2.80053 0.00172767 2.80118 0.00279875 6.94563 0.00260316 6.94172 0.00486742 20.4521
3016 402.25 32.7436 6.98042 -0.000397406 6.96988 0.0010591 2.78733 -0.00446172 2.78208 -0.00314243 -20.507
3028 404.26 32.8313 2.80233 -0.00219241 2.79634 -0.00152948 6.99606 -0.00787311 6.97733 -0.00853246 20.5618
3040 406.27 32.919 7.00521 -0.00219679 6.98714 -0.0028918 2.82301 -0.00481769 2.82061 -0.00684931 -20.6167
3052 408.28 33.0066 2.81228 -0.000394038 2.80952 -0.00191466 7.05053 0.00218343 7.05481 0.000471766 20.6715
3064 410.29 33.0943 7.00966 0.00172315 7.00873 0.000597848 2.81311 0.007396 2.81854 0.0073763 -20.7264
3076 412.3 33.1819 2.80447 0.0024296 2.8068 0.00263071 6.96692 0.00652835 6.97131 0.00815257 20.7812
3088 414.31 33.2696 6.9822 0.00113273 6.97906 0.00252877 2.78352 0.000305452 2.78167 0.00220081 -20.8361
3100 416.32 33.3573 2.79933 -0.00109025 2.79526 0.000389026 6.96347 -0.00617701 6.94646 -0.0055511 20.8909
3112 418.33 33.4449 6.99453 -0.00242709 6.97467 -0.00207383 2.81151 -0.00758526 2.8067 -0.00868496 -20.9458
3124 420.34 33.5326 2.81033 -0.00176793 2.80471 -0.00285656 7.04922 -0.00277582 7.04473 -0.00464926 21.0006
3136 422.35 33.6202 7.01452 0.000333713 7.00689 -0.0013409 2.82409 0.00431587 2.82777 0.00320868 -21.0555
3148 424.36 33.7079 2.80882 0.00216508 2.81082 0.00126198 7.00044 0.00785612 7.00837 0.00837622 21.1103
3160 426.37 33.7955 6.99005 0.00221058 6.99266 0.00283536 2.78848 0.00495127 2.78992 0.00661684 -21.1652
3172 428.38 33.8832 2.79879 0.000445132 2.79789 0.00212133 6.94447 -0.0020264 6.93354 -0.000600777 21.22
3184 430.39 33.9709 6.98502 -0.00169424 6.96873 -0.000316462 2.79766 -0.00733713 2.79257 -0.00728738 -21.2749
